s,p,o
http://dbpedia.org/ontology/Castle,owl:equivalentClass,http://kbpedia.org/kko/rc/Castle
http://dbpedia.org/ontology/ArtistDiscography,rdfs:subClassOf,http://kbpedia.org/kko/rc/Catalog
http://dbpedia.org/ontology/Caterer,owl:equivalentClass,http://kbpedia.org/kko/rc/Caterer-Person
http://dbpedia.org/ontology/Cave,owl:equivalentClass,http://kbpedia.org/kko/rc/Cave
http://dbpedia.org/ontology/Celebrity,owl:equivalentClass,http://kbpedia.org/kko/rc/Celebrity
http://dbpedia.org/ontology/PoliticianSpouse,rdfs:subClassOf,http://kbpedia.org/kko/rc/Celebrity-Political
http://dbpedia.org/ontology/CelestialBody,owl:equivalentClass,http://kbpedia.org/kko/rc/CelestialBody
http://dbpedia.org/ontology/Globularswarm,rdfs:subClassOf,http://kbpedia.org/kko/rc/CelestialObject
http://dbpedia.org/ontology/Openswarm,rdfs:subClassOf,http://kbpedia.org/kko/rc/CelestialObject
http://dbpedia.org/ontology/Swarm,rdfs:subClassOf,http://kbpedia.org/kko/rc/CelestialObject
http://dbpedia.org/ontology/Chancellor,owl:equivalentClass,http://kbpedia.org/kko/rc/Chancellor-HeadOfGovernment
http://dbpedia.org/ontology/ChartsPlacements,owl:equivalentClass,http://kbpedia.org/kko/rc/Chart
http://dbpedia.org/ontology/Cheese,owl:equivalentClass,http://kbpedia.org/kko/rc/Cheese
http://dbpedia.org/ontology/Chef,owl:equivalentClass,http://kbpedia.org/kko/rc/Chef
http://dbpedia.org/ontology/ChemicalCompound,owl:equivalentClass,http://kbpedia.org/kko/rc/ChemicalSubstanceType
http://dbpedia.org/ontology/ChemicalSubstance,owl:equivalentClass,http://kbpedia.org/kko/rc/ChemicalSubstanceType
http://dbpedia.org/ontology/ChristianDoctrine,owl:equivalentClass,http://kbpedia.org/kko/rc/Christianity
http://dbpedia.org/ontology/Church,owl:equivalentClass,http://kbpedia.org/kko/rc/Church-Building
http://dbpedia.org/ontology/City,owl:equivalentClass,http://kbpedia.org/kko/rc/City
http://dbpedia.org/ontology/Cleric,owl:equivalentClass,http://kbpedia.org/kko/rc/Cleric
http://dbpedia.org/ontology/Priest,rdfs:subClassOf,http://kbpedia.org/kko/rc/Cleric
http://dbpedia.org/ontology/Vicar,rdfs:subClassOf,http://kbpedia.org/kko/rc/Cleric
http://dbpedia.org/ontology/LineOfFashion,kko:superClassOf,http://kbpedia.org/kko/rc/ClothingTypeByStyle
http://dbpedia.org/ontology/HockeyClub,rdfs:subClassOf,http://kbpedia.org/kko/rc/Club-Organization
http://dbpedia.org/ontology/CoalPit,owl:equivalentClass,http://kbpedia.org/kko/rc/CoalField-Developed
http://dbpedia.org/ontology/Type,rdfs:subClassOf,http://kbpedia.org/kko/rc/Collection
http://dbpedia.org/ontology/College,owl:equivalentClass,http://kbpedia.org/kko/rc/College
http://dbpedia.org/ontology/CollegeCoach,owl:equivalentClass,http://kbpedia.org/kko/rc/CollegeCoach
http://dbpedia.org/ontology/Colour,owl:equivalentClass,http://kbpedia.org/kko/rc/Color
http://dbpedia.org/ontology/Comedian,owl:equivalentClass,http://kbpedia.org/kko/rc/Comedian
http://dbpedia.org/ontology/Humorist,rdfs:subClassOf,http://kbpedia.org/kko/rc/Comedian
http://dbpedia.org/ontology/ComedyGroup,owl:equivalentClass,http://kbpedia.org/kko/rc/ComedyTeam
http://dbpedia.org/ontology/Comic,owl:equivalentClass,http://kbpedia.org/kko/rc/ComicalMode
http://dbpedia.org/ontology/Comics,owl:equivalentClass,http://kbpedia.org/kko/rc/ComicBookSeries
http://dbpedia.org/ontology/Manhua,rdfs:subClassOf,http://kbpedia.org/kko/rc/ComicBookSeries
http://dbpedia.org/ontology/Manhwa,rdfs:subClassOf,http://kbpedia.org/kko/rc/ComicBookSeries
http://dbpedia.org/ontology/ComicStrip,owl:equivalentClass,http://kbpedia.org/kko/rc/ComicStrip
http://dbpedia.org/ontology/Company,rdfs:subClassOf,http://kbpedia.org/kko/rc/CommercialOrganization
http://dbpedia.org/ontology/Community,owl:equivalentClass,http://kbpedia.org/kko/rc/Community
http://dbpedia.org/ontology/Competition,owl:equivalentClass,http://kbpedia.org/kko/rc/Competition
http://dbpedia.org/ontology/GrossDomesticProduct,rdfs:subClassOf,http://kbpedia.org/kko/rc/ComplexQuantityPredicate
http://dbpedia.org/ontology/GrossDomesticProductPerCapita,rdfs:subClassOf,http://kbpedia.org/kko/rc/ComplexQuantityPredicate
http://dbpedia.org/ontology/File,owl:equivalentClass,http://kbpedia.org/kko/rc/ComputerFile
http://dbpedia.org/ontology/VideoGame,owl:equivalentClass,http://kbpedia.org/kko/rc/ComputerGameProgram
http://dbpedia.org/ontology/ConcentrationCamp,owl:equivalentClass,http://kbpedia.org/kko/rc/ConcentrationCamp
http://dbpedia.org/ontology/ScientificConcept,rdfs:subClassOf,http://kbpedia.org/kko/rc/Concept
http://dbpedia.org/ontology/Work,owl:equivalentClass,http://kbpedia.org/kko/rc/ConceptualWork
http://dbpedia.org/ontology/MultiVolumePublication,rdfs:subClassOf,http://kbpedia.org/kko/rc/ConceptualWorkSeries-Periodic
http://dbpedia.org/ontology/AcademicConference,rdfs:subClassOf,http://kbpedia.org/kko/rc/Conference
http://dbpedia.org/ontology/MilitaryConflict,owl:equivalentClass,http://kbpedia.org/kko/rc/ConflictEvent
http://dbpedia.org/ontology/Conifer,owl:equivalentClass,http://kbpedia.org/kko/rc/Conifer
http://dbpedia.org/ontology/Constellation,owl:equivalentClass,http://kbpedia.org/kko/rc/Constellation
http://dbpedia.org/ontology/ArchitecturalStructure,rdfs:subClassOf,http://kbpedia.org/kko/rc/ConstructionArtifact
http://dbpedia.org/ontology/Contest,owl:equivalentClass,http://kbpedia.org/kko/rc/Contest
http://dbpedia.org/ontology/Continent,owl:equivalentClass,http://kbpedia.org/kko/rc/Continent
http://dbpedia.org/ontology/Convention,owl:equivalentClass,http://kbpedia.org/kko/rc/Convention-Meeting
http://dbpedia.org/ontology/ConveyorSystem,rdfs:subClassOf,http://kbpedia.org/kko/rc/Conveying-Generic
http://dbpedia.org/ontology/Country,owl:equivalentClass,http://kbpedia.org/kko/rc/Country
http://dbpedia.org/ontology/CountrySeat,owl:equivalentClass,http://kbpedia.org/kko/rc/CountySeat
http://dbpedia.org/ontology/Case,owl:equivalentClass,http://kbpedia.org/kko/rc/CourtCase
http://dbpedia.org/ontology/LegalCase,owl:equivalentClass,http://kbpedia.org/kko/rc/CourtCase
http://dbpedia.org/ontology/SupremeCourtOfTheUnitedStatesCase,rdfs:subClassOf,http://kbpedia.org/kko/rc/CourtCase-Appellate
http://dbpedia.org/ontology/Crater,owl:equivalentClass,http://kbpedia.org/kko/rc/Crater
http://dbpedia.org/ontology/LunarCrater,owl:equivalentClass,http://kbpedia.org/kko/rc/Crater
http://dbpedia.org/ontology/Creek,owl:equivalentClass,http://kbpedia.org/kko/rc/Creek
http://dbpedia.org/ontology/Cricketer,owl:equivalentClass,http://kbpedia.org/kko/rc/Cricketer
http://dbpedia.org/ontology/CricketGround,owl:equivalentClass,http://kbpedia.org/kko/rc/CricketField
http://dbpedia.org/ontology/CricketTeam,owl:equivalentClass,http://kbpedia.org/kko/rc/CricketTeam
http://dbpedia.org/ontology/Criminal,owl:equivalentClass,http://kbpedia.org/kko/rc/Criminal
http://dbpedia.org/ontology/Crustacean,owl:equivalentClass,http://kbpedia.org/kko/rc/Crustacean
http://dbpedia.org/ontology/CultivatedVariety,owl:equivalentClass,http://kbpedia.org/kko/rc/Cultivar
http://dbpedia.org/ontology/Currency,owl:equivalentClass,http://kbpedia.org/kko/rc/Currency
http://dbpedia.org/ontology/Cycad,owl:equivalentClass,http://kbpedia.org/kko/rc/Cycad
http://dbpedia.org/ontology/CyclingCompetition,owl:equivalentClass,http://kbpedia.org/kko/rc/CyclingSportsEvent
http://dbpedia.org/ontology/CyclingRace,owl:equivalentClass,http://kbpedia.org/kko/rc/CyclingSportsEvent
http://dbpedia.org/ontology/Cyclist,owl:equivalentClass,http://kbpedia.org/kko/rc/Cyclist-Athlete
http://dbpedia.org/ontology/Dam,owl:equivalentClass,http://kbpedia.org/kko/rc/Dam
http://dbpedia.org/ontology/Dancer,owl:equivalentClass,http://kbpedia.org/kko/rc/Dancer-Performer
http://dbpedia.org/ontology/Database,owl:equivalentClass,http://kbpedia.org/kko/rc/Database-AbstractContent
http://dbpedia.org/ontology/Decoration,owl:equivalentClass,http://kbpedia.org/kko/rc/Decoration
http://dbpedia.org/ontology/Demographics,owl:equivalentClass,http://kbpedia.org/kko/rc/Demographics
http://dbpedia.org/ontology/Department,owl:equivalentClass,http://kbpedia.org/kko/rc/Department
http://dbpedia.org/ontology/Depth,owl:equivalentClass,http://kbpedia.org/kko/rc/DepthPerception
http://dbpedia.org/ontology/Desert,owl:equivalentClass,http://kbpedia.org/kko/rc/Desert
http://dbpedia.org/ontology/DigitalCamera,owl:equivalentClass,http://kbpedia.org/kko/rc/DigitalCamera
http://dbpedia.org/ontology/Dike,owl:equivalentClass,http://kbpedia.org/kko/rc/Dike
http://dbpedia.org/ontology/Diocese,owl:equivalentClass,http://kbpedia.org/kko/rc/Diocese
http://dbpedia.org/ontology/Diploma,owl:equivalentClass,http://kbpedia.org/kko/rc/Diploma
http://dbpedia.org/ontology/MovieDirector,owl:equivalentClass,http://kbpedia.org/kko/rc/Director-Movie
http://dbpedia.org/ontology/District,owl:equivalentClass,http://kbpedia.org/kko/rc/District-State-Geopolitical
http://dbpedia.org/ontology/HighDiver,rdfs:subClassOf,http://kbpedia.org/kko/rc/Diver
http://dbpedia.org/ontology/Divorce,owl:equivalentClass,http://kbpedia.org/kko/rc/Divorce
http://dbpedia.org/ontology/Medician,owl:equivalentClass,http://kbpedia.org/kko/rc/Doctor-Medical
http://dbpedia.org/ontology/Document,owl:equivalentClass,http://kbpedia.org/kko/rc/Document
http://dbpedia.org/ontology/DocumentType,rdfs:subClassOf,http://kbpedia.org/kko/rc/Document
http://dbpedia.org/ontology/Dog,owl:equivalentClass,http://kbpedia.org/kko/rc/Dog
http://dbpedia.org/ontology/Cat,owl:equivalentClass,http://kbpedia.org/kko/rc/DomesticCat
http://dbpedia.org/ontology/Beverage,owl:equivalentClass,http://kbpedia.org/kko/rc/Drink
http://dbpedia.org/ontology/MotorsportRacer,rdfs:subClassOf,http://kbpedia.org/kko/rc/Driver-TransportationProfessional
http://dbpedia.org/ontology/RacingDriver,rdfs:subClassOf,http://kbpedia.org/kko/rc/Driver-TransportationProfessional
http://dbpedia.org/ontology/RallyDriver,rdfs:subClassOf,http://kbpedia.org/kko/rc/Driver-TransportationProfessional
http://dbpedia.org/ontology/BrownDwarf,rdfs:subClassOf,http://kbpedia.org/kko/rc/DwarfStar
http://dbpedia.org/ontology/Death,rdfs:subClassOf,http://kbpedia.org/kko/rc/Dying
http://dbpedia.org/ontology/Earthquake,owl:equivalentClass,http://kbpedia.org/kko/rc/Earthquake
http://dbpedia.org/ontology/Economist,owl:equivalentClass,http://kbpedia.org/kko/rc/Economist
http://dbpedia.org/ontology/EducationalInstitution,rdfs:subClassOf,http://kbpedia.org/kko/rc/EducationalOrganization
http://dbpedia.org/ontology/SambaSchool,rdfs:subClassOf,http://kbpedia.org/kko/rc/EducationalOrganization
http://dbpedia.org/ontology/OfficeHolder,owl:equivalentClass,http://kbpedia.org/kko/rc/ElectedOfficial
http://dbpedia.org/ontology/Election,owl:equivalentClass,http://kbpedia.org/kko/rc/Election
http://dbpedia.org/ontology/ChemicalElement,owl:equivalentClass,http://kbpedia.org/kko/rc/ElementStuff
http://dbpedia.org/ontology/Embryology,owl:equivalentClass,http://kbpedia.org/kko/rc/Embryology
http://dbpedia.org/ontology/Employer,owl:equivalentClass,http://kbpedia.org/kko/rc/Employer
http://dbpedia.org/ontology/Engine,owl:equivalentClass,http://kbpedia.org/kko/rc/Engine
http://dbpedia.org/ontology/Engineer,owl:equivalentClass,http://kbpedia.org/kko/rc/Engineer
http://dbpedia.org/ontology/Enzyme,owl:equivalentClass,http://kbpedia.org/kko/rc/Enzyme
http://dbpedia.org/ontology/Escalator,owl:equivalentClass,http://kbpedia.org/kko/rc/Escalator
http://dbpedia.org/ontology/Eukaryote,owl:equivalentClass,http://kbpedia.org/kko/rc/Eukaryotes
http://dbpedia.org/ontology/HumanGene,rdfs:subClassOf,http://kbpedia.org/kko/rc/EukaryoticGene
http://dbpedia.org/ontology/MouseGene,rdfs:subClassOf,http://kbpedia.org/kko/rc/EukaryoticGene
http://dbpedia.org/ontology/Event,owl:equivalentClass,http://kbpedia.org/kko/rc/Event
http://dbpedia.org/ontology/Lieutenant,rdfs:subClassOf,http://kbpedia.org/kko/rc/Executive-PublicOfficial
http://dbpedia.org/ontology/Intercommunality,kko:superClassOf,http://kbpedia.org/kko/rc/ExurbanNeighborhood
http://dbpedia.org/ontology/Infrastructure,rdfs:subClassOf,http://kbpedia.org/kko/rc/Facility-Construct
http://dbpedia.org/ontology/Factory,owl:equivalentClass,http://kbpedia.org/kko/rc/FactoryBuilding
http://dbpedia.org/ontology/Family,owl:equivalentClass,http://kbpedia.org/kko/rc/Family-Human
http://dbpedia.org/ontology/Farmer,owl:equivalentClass,http://kbpedia.org/kko/rc/Farmer
