id,short id,reltype,l1 ns,l2 ns,proptype,label ,definitions,altlabel,datatype,domain (RC),range,domainIncludes,rangeIncludes,subproperties,subPropertyOf
http://schema.org/valueMaxLength,valueMaxLength,A,2,1,quantitiesData,valueMaxLength,Specifies the allowed range for number of characters in a literal value.,,,Pricing,decimal,http://schema.org/PropertyValueSpecification,http://schema.org/Number,,
http://schema.org/valueMinLength,valueMinLength,A,2,1,quantitiesData,valueMinLength,Specifies the minimum allowed range for number of characters in a literal value.,,,Pricing,decimal,http://schema.org/PropertyValueSpecification,http://schema.org/Number,,
http://schema.org/vehicleSeatingCapacity,vehicleSeatingCapacity,A,2,1,quantitiesData,vehicleSeatingCapacity,"The number of passengers that can be seated in the vehicle, both in terms of the physical space available, and in terms of limitations set by law.<br/>Typical unit code(s): C62 for persons.",,,Automobile,decimal,http://schema.org/Vehicle,"http://schema.org/Number, http://schema.org/QuantitativeValue",,
http://schema.org/version,version,A,2,1,quantitiesData,version,The version of the CreativeWork embodied by a specified resource.,,,ConceptualWork,decimal,http://schema.org/CreativeWork,"http://schema.org/Number, http://schema.org/Text",,
http://schema.org/weight,weight,A,2,1,quantitiesData,weight,The weight of the product or person.,,,Manifestations,decimal,"http://schema.org/Person, http://schema.org/Product",http://schema.org/QuantitativeValue,,
http://schema.org/wordCount,wordCount,A,2,1,quantitiesData,wordCount,The number of words in the text of the Article.,,,Article-PCW,decimal,http://schema.org/Article,http://schema.org/Integer,,
http://schema.org/worstRating,worstRating,A,2,1,quantitiesData,worstRating,"The lowest value allowed in this rating system. If worstRating is omitted, 1 is assumed.",,,Rating,decimal,http://schema.org/Rating,"http://schema.org/Number, http://schema.org/Text",,
http://schema.org/yearlyRevenue,yearlyRevenue,A,2,1,quantitiesData,yearlyRevenue,The size of the business in annual revenue.,,,Audience,decimal,http://schema.org/BusinessAudience,http://schema.org/QuantitativeValue,,
http://schema.org/yearsInOperation,yearsInOperation,A,2,1,quantitiesData,yearsInOperation,The age of the business.,,,Audience,decimal,http://schema.org/BusinessAudience,http://schema.org/QuantitativeValue,,
http://schema.org/yield,yield,A,2,1,quantitiesData,yield,"The quantity that results by performing instructions. For example, a paper airplane, 10 personalized candles.",,,InstructionalWork,decimal,http://schema.org/HowTo,"http://schema.org/QuantitativeValue, http://schema.org/Text",http://schema.org/recipeYield,
http://schema.org/broadcastOfEvent,broadcastOfEvent,A,2,2,eventuals,broadcastOfEvent,The event being broadcast such as a sporting event or awards ceremony.,,,Broadcasting,thing,http://schema.org/BroadcastEvent,http://schema.org/Event,,
http://schema.org/containsSeason,containsSeason,A,2,2,eventuals,containsSeason,A season that is part of the media series.,season,,MediaSeriesProduct,thing,"http://schema.org/RadioSeries, http://schema.org/TVSeries, http://schema.org/VideoGameSeries",http://schema.org/CreativeWorkSeason,,http://schema.org/hasPart
http://schema.org/dayOfWeek,dayOfWeek,A,2,2,eventuals,dayOfWeek,The day of the week for which these opening hours are valid.,,,PublicPlace,thing,http://schema.org/OpeningHoursSpecification,http://schema.org/DayOfWeek,,
http://schema.org/event,event,A,2,2,eventuals,event,"Upcoming or past event associated with this place, organization, or action.",events,,owl:Thing,thing,"http://schema.org/InformAction, http://schema.org/InviteAction, http://schema.org/JoinAction, http://schema.org/LeaveAction, http://schema.org/Organization, http://schema.org/Place, http://schema.org/PlayAction",http://schema.org/Event,,
http://schema.org/events,events,A,2,2,eventuals,events,Upcoming or past events associated with this place or organization.,,,Agent,thing,"http://schema.org/Organization, http://schema.org/Place",http://schema.org/Event,,
http://schema.org/firstPerformance,firstPerformance,A,2,2,eventuals,firstPerformance,The date and place the work was first performed.,,,MusicComposition,thing,http://schema.org/MusicComposition,http://schema.org/Event,,
http://schema.org/hasCourseInstance,hasCourseInstance,A,2,2,eventuals,hasCourseInstance,An offering of the course at a specific time and place or through specific media or mode of study or to a specific section of students.,,,Course-Academic,thing,http://schema.org/Course,http://schema.org/CourseInstance,,
http://schema.org/hoursAvailable,hoursAvailable,A,2,2,eventuals,hoursAvailable,The hours during which this service or contact is available.,,,LocationAttributes,thing,"http://schema.org/ContactPoint, http://schema.org/LocationFeatureSpecification, http://schema.org/Service",http://schema.org/OpeningHoursSpecification,,
http://schema.org/liveBlogUpdate,liveBlogUpdate,A,2,2,eventuals,liveBlogUpdate,An update to the LiveBlog.,,,BlogPosting,thing,http://schema.org/LiveBlogPosting,http://schema.org/BlogPosting,,
http://schema.org/openingHoursSpecification,openingHoursSpecification,A,2,2,eventuals,openingHoursSpecification,The opening hours of a certain place.,,,Places,thing,http://schema.org/Place,http://schema.org/OpeningHoursSpecification,,
http://schema.org/publication,publication,A,2,2,eventuals,publication,A publication event associated with the item.,,,ConceptualWork,thing,http://schema.org/CreativeWork,http://schema.org/PublicationEvent,,
http://schema.org/publishedOn,publishedOn,A,2,2,eventuals,publishedOn,A broadcast service associated with the publication event.,,,NonfictionalPCW,thing,http://schema.org/PublicationEvent,http://schema.org/BroadcastService,,
http://schema.org/recordedIn,recordedIn,A,2,2,eventuals,recordedIn,The CreativeWork that captured all or part of this Event.,recordedAt,,EventTypes,thing,http://schema.org/Event,http://schema.org/CreativeWork,,
http://schema.org/season,season,A,2,2,eventuals,season,A season in a media series.,seasons,,MediaSeriesProduct,thing,"http://schema.org/RadioSeries, http://schema.org/TVSeries, http://schema.org/VideoGameSeries",http://schema.org/CreativeWorkSeason,,http://schema.org/hasPart
http://schema.org/seasons,seasons,A,2,2,eventuals,seasons,A season in a media series.,,,MediaSeriesProduct,thing,"http://schema.org/RadioSeries, http://schema.org/TVSeries, http://schema.org/VideoGameSeries",http://schema.org/CreativeWorkSeason,,
http://schema.org/specialOpeningHoursSpecification,specialOpeningHoursSpecification,A,2,2,eventuals,specialOpeningHoursSpecification,"The special opening hours of a certain place.<br/>Use this to explicitly override general opening hours brought in scope by <a class=""localLink"" href=""http://schema.org/openingHoursSpecification"">openingHoursSpecification</a> or <a class=""localLink"" href=""http://schema.org/openingHours"">openingHours</a>.",,,Places,thing,http://schema.org/Place,http://schema.org/OpeningHoursSpecification,,
http://schema.org/subEvent,subEvent,A,2,2,eventuals,subEvent,"An Event that is part of this event. For example, a conference event includes many presentations, each of which is a subEvent of the conference.",subEvents,,EventTypes,thing,http://schema.org/Event,http://schema.org/Event,,
http://schema.org/subEvents,subEvents,A,2,2,eventuals,subEvents,"Events that are a part of this event. For example, a conference event includes many presentations, each subEvents of the conference.",,,EventTypes,thing,http://schema.org/Event,http://schema.org/Event,,
http://schema.org/superEvent,superEvent,A,2,2,eventuals,superEvent,"An event that this event is a part of. For example, a collection of individual music performances might each have a music festival as their superEvent.",subEvent,,EventTypes,thing,http://schema.org/Event,http://schema.org/Event,,
http://schema.org/workFeatured,workFeatured,A,2,2,eventuals,workFeatured,"A work featured in some event, e.g. exhibited in an ExhibitionEvent. Specific subproperties are available for workPerformed (e.g. a play), or a workPresented (a Movie at a ScreeningEvent).",,,EventTypes,thing,http://schema.org/Event,http://schema.org/CreativeWork,"http://schema.org/workPerformed, http://schema.org/workPresented",
http://schema.org/workPerformed,workPerformed,A,2,2,eventuals,workPerformed,"A work performed in some event, for example a play performed in a TheaterEvent.",,,EventTypes,thing,http://schema.org/Event,http://schema.org/CreativeWork,,http://schema.org/workFeatured
http://schema.org/arrivalTime,arrivalTime,A,2,2,eventualsData,arrivalTime,The expected arrival time.,,,Travel-TripEvent,dateTime,http://schema.org/Trip,http://schema.org/DateTime,,
http://schema.org/availabilityEnds,availabilityEnds,A,2,2,eventualsData,availabilityEnds,The end of the availability of the product or service included in the offer.,,,Action,dateTime,"http://schema.org/ActionAccessSpecification, http://schema.org/Demand, http://schema.org/Offer",http://schema.org/DateTime,,
http://schema.org/availabilityStarts,availabilityStarts,A,2,2,eventualsData,availabilityStarts,The beginning of the availability of the product or service included in the offer.,,,Action,dateTime,"http://schema.org/ActionAccessSpecification, http://schema.org/Demand, http://schema.org/Offer",http://schema.org/DateTime,,
http://schema.org/availableFrom,availableFrom,A,2,2,eventualsData,availableFrom,"When the item is available for pickup from the store, locker, etc.",,,DeliveryServiceEvent,dateTime,http://schema.org/DeliveryEvent,http://schema.org/DateTime,,
http://schema.org/availableThrough,availableThrough,A,2,2,eventualsData,availableThrough,"After this date, the item will no longer be available for pickup.",,,DeliveryServiceEvent,dateTime,http://schema.org/DeliveryEvent,http://schema.org/DateTime,,
http://schema.org/billingPeriod,billingPeriod,A,2,2,eventualsData,billingPeriod,The time interval used to compute the invoice.,,,Bill-PaymentRequest,dateTime,http://schema.org/Invoice,http://schema.org/Duration,,
http://schema.org/birthDate,birthDate,A,2,2,eventualsData,birthDate,Date of birth.,,,Person,dateTime,http://schema.org/Person,http://schema.org/Date,,
http://schema.org/bookingTime,bookingTime,A,2,2,eventualsData,bookingTime,The date and time the reservation was booked.,,,Reservation,dateTime,http://schema.org/Reservation,http://schema.org/DateTime,,
http://schema.org/checkinTime,checkinTime,A,2,2,eventualsData,checkinTime,The earliest someone may check into a lodging establishment.,,,TravelReservation||LodgingOrganization,dateTime,"http://schema.org/LodgingBusiness, http://schema.org/LodgingReservation",http://schema.org/DateTime,,
http://schema.org/checkoutTime,checkoutTime,A,2,2,eventualsData,checkoutTime,The latest someone may check out of a lodging establishment.,,,TravelReservation||LodgingOrganization,dateTime,"http://schema.org/LodgingBusiness, http://schema.org/LodgingReservation",http://schema.org/DateTime,,
http://schema.org/closes,closes,A,2,2,eventualsData,closes,The closing hour of the place or service on the given day(s) of the week.,,,PublicPlace,dateTime,http://schema.org/OpeningHoursSpecification,http://schema.org/Time,,
http://schema.org/commentTime,commentTime,A,2,2,eventualsData,commentTime,The time at which the UserComment was made.,,,UserComments,dateTime,http://schema.org/UserComments,"http://schema.org/Date, http://schema.org/DateTime",,
http://schema.org/cookTime,cookTime,A,2,2,eventualsData,cookTime,"The time it takes to actually cook the dish, in <a href=""http://en.wikipedia.org/wiki/ISO_8601"">ISO 8601 duration format</a>.",,,Recipe-CW,dateTime,http://schema.org/Recipe,http://schema.org/Duration,,http://schema.org/performTime
http://schema.org/coverageEndTime,coverageEndTime,A,2,2,eventualsData,coverageEndTime,The time when the live blog will stop covering the Event. Note that coverage may continue after the Event concludes.,,,BlogPosting,dateTime,http://schema.org/LiveBlogPosting,http://schema.org/DateTime,,
http://schema.org/coverageStartTime,coverageStartTime,A,2,2,eventualsData,coverageStartTime,The time when the live blog will begin covering the Event. Note that coverage may begin before the Event's start time. The LiveBlogPosting may also be created before coverage begins.,,,BlogPosting,dateTime,http://schema.org/LiveBlogPosting,http://schema.org/DateTime,,
http://schema.org/datasetTimeInterval,datasetTimeInterval,A,2,2,eventualsData,datasetTimeInterval,"The range of temporal applicability of a dataset, e.g. for a 2011 census dataset, the year 2011 (in ISO 8601 time interval format).",,,Dataset,dateTime,http://schema.org/Dataset,http://schema.org/DateTime,,
http://schema.org/dateCreated,dateCreated,A,2,2,eventualsData,dateCreated,The date on which the CreativeWork was created or the item was added to a DataFeed.,,,ConceptualWork,dateTime,"http://schema.org/CreativeWork, http://schema.org/DataFeedItem","http://schema.org/Date, http://schema.org/DateTime",http://schema.org/legislationDate,
http://schema.org/dateDeleted,dateDeleted,A,2,2,eventualsData,dateDeleted,The datetime the item was removed from the DataFeed.,,,DataStream,dateTime,http://schema.org/DataFeedItem,http://schema.org/DateTime,,
http://schema.org/dateIssued,dateIssued,A,2,2,eventualsData,dateIssued,The date the ticket was issued.,,,Ticket,dateTime,http://schema.org/Ticket,http://schema.org/DateTime,,
http://schema.org/dateModified,dateModified,A,2,2,eventualsData,dateModified,The date on which the CreativeWork was most recently modified or when the item's entry was modified within a DataFeed.,,,ConceptualWork,dateTime,"http://schema.org/CreativeWork, http://schema.org/DataFeedItem","http://schema.org/Date, http://schema.org/DateTime",,
http://schema.org/datePosted,datePosted,A,2,2,eventualsData,datePosted,Publication date for the job posting.,,,JobListing,dateTime,http://schema.org/JobPosting,http://schema.org/Date,,
http://schema.org/datePublished,datePublished,A,2,2,eventualsData,datePublished,Date of first broadcast/publication.,,,ConceptualWork,dateTime,http://schema.org/CreativeWork,http://schema.org/Date,,
http://schema.org/dateRead,dateRead,A,2,2,eventualsData,dateRead,The date/time at which the message has been read by the recipient if a single recipient exists.,,,Message-CW,dateTime,http://schema.org/Message,http://schema.org/DateTime,,
http://schema.org/dateReceived,dateReceived,A,2,2,eventualsData,dateReceived,The date/time the message was received if a single recipient exists.,,,Message-CW,dateTime,http://schema.org/Message,http://schema.org/DateTime,,
http://schema.org/dateSent,dateSent,A,2,2,eventualsData,dateSent,The date/time at which the message was sent.,,,Message-CW,dateTime,http://schema.org/Message,http://schema.org/DateTime,,
http://schema.org/dateVehicleFirstRegistered,dateVehicleFirstRegistered,A,2,2,eventualsData,dateVehicleFirstRegistered,The date of the first registration of the vehicle with the respective public authorities.,,,Automobile,dateTime,http://schema.org/Vehicle,http://schema.org/Date,,
http://schema.org/deathDate,deathDate,A,2,2,eventualsData,deathDate,Date of death.,,,Person,dateTime,http://schema.org/Person,http://schema.org/Date,,
http://schema.org/departureTime,departureTime,A,2,2,eventualsData,departureTime,The expected departure time.,,,Travel-TripEvent,dateTime,http://schema.org/Trip,http://schema.org/DateTime,,
http://schema.org/dissolutionDate,dissolutionDate,A,2,2,eventualsData,dissolutionDate,The date that this organization was dissolved.,,,Organization,dateTime,http://schema.org/Organization,http://schema.org/Date,,
http://schema.org/doorTime,doorTime,A,2,2,eventualsData,doorTime,The time admission will commence.,,,EventTypes,dateTime,http://schema.org/Event,http://schema.org/DateTime,,
http://schema.org/dropoffTime,dropoffTime,A,2,2,eventualsData,dropoffTime,When a rental car can be dropped off.,,,Reservation,dateTime,http://schema.org/RentalCarReservation,http://schema.org/DateTime,,
http://schema.org/duration,duration,A,2,2,eventualsData,duration,"The duration of the item (movie, audio recording, event, etc.) in <a href=""http://en.wikipedia.org/wiki/ISO_8601"">ISO 8601 date format</a>.",,,owl:Thing,dateTime,"http://schema.org/Audiobook, http://schema.org/Event, http://schema.org/MediaObject, http://schema.org/Movie, http://schema.org/MusicRecording, http://schema.org/MusicRelease, http://schema.org/QuantitativeValueDistribution",http://schema.org/Duration,http://schema.org/loanTerm,
http://schema.org/endDate,endDate,A,2,2,eventualsData,endDate,"The end date and time of the item (in <a href=""http://en.wikipedia.org/wiki/ISO_8601"">ISO 8601 date format</a>).",,,CalendarSeasonType,dateTime,"http://schema.org/CreativeWorkSeason, http://schema.org/CreativeWorkSeries, http://schema.org/DatedMoneySpecification, http://schema.org/Event, http://schema.org/Role","http://schema.org/Date, http://schema.org/DateTime",,
http://schema.org/endTime,endTime,A,2,2,eventualsData,endTime,"The endTime of something. For a reserved event or service (e.g. FoodEstablishmentReservation), the time that it is expected to end. For actions that span a period of time, when the action was performed. e.g. John wrote a book from January to <em>December</em>.<br/>Note that Event uses startDate/endDate instead of startTime/endTime, even when describing dates with times. This situation may be clarified in future revisions.",,,Action||ReservationAtARestaurant,dateTime,"http://schema.org/Action, http://schema.org/FoodEstablishmentReservation",http://schema.org/DateTime,,
http://schema.org/estimatedFlightDuration,estimatedFlightDuration,A,2,2,eventualsData,estimatedFlightDuration,The estimated time the flight will take.,,,CommercialPassengerFlight,string,http://schema.org/Flight,"http://schema.org/Duration, http://schema.org/Text",,
http://schema.org/expectedArrivalFrom,expectedArrivalFrom,A,2,2,eventualsData,expectedArrivalFrom,The earliest date the package may arrive.,,,Package-delivery,dateTime,http://schema.org/ParcelDelivery,http://schema.org/DateTime,,
http://schema.org/expectedArrivalUntil,expectedArrivalUntil,A,2,2,eventualsData,expectedArrivalUntil,The latest date the package may arrive.,,,Package-delivery,dateTime,http://schema.org/ParcelDelivery,http://schema.org/DateTime,,
http://schema.org/expires,expires,A,2,2,eventualsData,expires,"Date the content expires and is no longer useful or available. For example a <a class=""localLink"" href=""http://schema.org/VideoObject"">VideoObject</a> or <a class=""localLink"" href=""http://schema.org/NewsArticle"">NewsArticle</a> whose availability or relevance is time-limited, or a <a class=""localLink"" href=""http://schema.org/ClaimReview"">ClaimReview</a> fact check whose publisher wants to indicate that it may no longer be relevant (or helpful to highlight) after some date.",,,ConceptualWork,dateTime,http://schema.org/CreativeWork,http://schema.org/Date,,
http://schema.org/foundingDate,foundingDate,A,2,2,eventualsData,foundingDate,The date that this organization was founded.,,,Organization,dateTime,http://schema.org/Organization,http://schema.org/Date,,
http://schema.org/lastReviewed,lastReviewed,A,2,2,eventualsData,lastReviewed,Date on which the content on this web page was last reviewed for accuracy and/or completeness.,,,WebPage-CW,dateTime,http://schema.org/WebPage,http://schema.org/Date,,
http://schema.org/modifiedTime,modifiedTime,A,2,2,eventualsData,modifiedTime,The date and time the reservation was modified.,,,Reservation,dateTime,http://schema.org/Reservation,http://schema.org/DateTime,,
http://schema.org/openingHours,openingHours,A,2,2,eventualsData,openingHours,"The general opening hours for a business. Opening hours can be specified as a weekly time range, starting with days, then times per day. Multiple days can be listed with commas ',' separating each day. Day or time ranges are specified using a hyphen '-'.<br/><ul><li>Days are specified using the following two-letter combinations: <code>Mo</code>, <code>Tu</code>, <code>We</code>, <code>Th</code>, <code>Fr</code>, <code>Sa</code>, <code>Su</code>.</li><li>Times are specified using 24:00 time. For example, 3pm is specified as <code>15:00</code>. </li><li>Here is an example: <code>&lt;time itemprop=""openingHours"" datetime=&quot;Tu,Th 16:00-20:00&quot;&gt;Tuesdays and Thursdays 4-8pm&lt;/time&gt;</code>.</li><li>If a business is open 7 days a week, then it can be specified as <code>&lt;time itemprop=&quot;openingHours&quot; datetime=&quot;Mo-Su&quot;&gt;Monday through Sunday, all day&lt;/time&gt;</code>.</li></ul>",,,PublicPlace,string,"http://schema.org/CivicStructure, http://schema.org/LocalBusiness",http://schema.org/Text,,
http://schema.org/opens,opens,A,2,2,eventualsData,opens,The opening hour of the place or service on the given day(s) of the week.,,,PublicPlace,dateTime,http://schema.org/OpeningHoursSpecification,http://schema.org/Time,,
http://schema.org/orderDate,orderDate,A,2,2,eventualsData,orderDate,Date order was placed.,,,Receipt,dateTime,http://schema.org/Order,http://schema.org/DateTime,,
http://schema.org/ownedFrom,ownedFrom,A,2,2,eventualsData,ownedFrom,The date and time of obtaining the product.,,,Product,dateTime,http://schema.org/OwnershipInfo,http://schema.org/DateTime,,
http://schema.org/ownedThrough,ownedThrough,A,2,2,eventualsData,ownedThrough,The date and time of giving up ownership on the product.,,,Product,dateTime,http://schema.org/OwnershipInfo,http://schema.org/DateTime,,
http://schema.org/paymentDue,paymentDue,A,2,2,eventualsData,paymentDue,The date that payment is due.,,,Bill-PaymentRequest,dateTime,"http://schema.org/Invoice, http://schema.org/Order",http://schema.org/DateTime,,
http://schema.org/paymentDueDate,paymentDueDate,A,2,2,eventualsData,paymentDueDate,The date that payment is due.,paymentDue,,Bill-PaymentRequest,dateTime,"http://schema.org/Invoice, http://schema.org/Order",http://schema.org/DateTime,,
http://schema.org/performTime,performTime,A,2,2,eventualsData,performTime,"The length of time it takes to perform instructions or a direction (not including time to prepare the supplies), in <a href=""http://en.wikipedia.org/wiki/ISO_8601"">ISO 8601 duration format</a>.",,,InstructionalWork,dateTime,"http://schema.org/HowTo, http://schema.org/HowToDirection",http://schema.org/Duration,http://schema.org/cookTime,
http://schema.org/pickupTime,pickupTime,A,2,2,eventualsData,pickupTime,When a taxi will pickup a passenger or a rental car can be picked up.,,,Reservation,dateTime,"http://schema.org/RentalCarReservation, http://schema.org/TaxiReservation",http://schema.org/DateTime,,
http://schema.org/prepTime,prepTime,A,2,2,eventualsData,prepTime,"The length of time it takes to prepare the items to be used in instructions or a direction, in <a href=""http://en.wikipedia.org/wiki/ISO_8601"">ISO 8601 duration format</a>.",,,InstructionalWork,dateTime,"http://schema.org/HowTo, http://schema.org/HowToDirection",http://schema.org/Duration,,
http://schema.org/previousStartDate,previousStartDate,A,2,2,eventualsData,previousStartDate,"Used in conjunction with eventStatus for rescheduled or cancelled events. This property contains the previously scheduled start date. For rescheduled events, the startDate property should be used for the newly scheduled start date. In the (rare) case of an event that has been postponed and rescheduled multiple times, this field may be repeated.",,,EventTypes,dateTime,http://schema.org/Event,http://schema.org/Date,,
http://schema.org/priceValidUntil,priceValidUntil,A,2,2,eventualsData,priceValidUntil,The date after which the price is no longer available.,,,Offer,dateTime,http://schema.org/Offer,http://schema.org/Date,,
http://schema.org/processingTime,processingTime,A,2,2,eventualsData,processingTime,Estimated processing time for the service using this channel.,,,ServiceProduct,dateTime,http://schema.org/ServiceChannel,http://schema.org/Duration,,
http://schema.org/productionDate,productionDate,A,2,2,eventualsData,productionDate,"The date of production of the item, e.g. vehicle.",,,Product,dateTime,"http://schema.org/Product, http://schema.org/Vehicle",http://schema.org/Date,,
http://schema.org/purchaseDate,purchaseDate,A,2,2,eventualsData,purchaseDate,The date the item e.g. vehicle was purchased by the current owner.,,,Product,dateTime,"http://schema.org/Product, http://schema.org/Vehicle",http://schema.org/Date,,
http://schema.org/releaseDate,releaseDate,A,2,2,eventualsData,releaseDate,The release date of a product or product model. This can be used to distinguish the exact variant of a product.,,,Product,dateTime,http://schema.org/Product,http://schema.org/Date,,
http://schema.org/scheduledPaymentDate,scheduledPaymentDate,A,2,2,eventualsData,scheduledPaymentDate,The date the invoice is scheduled to be paid.,,,Bill-PaymentRequest,dateTime,http://schema.org/Invoice,http://schema.org/Date,,
http://schema.org/scheduledTime,scheduledTime,A,2,2,eventualsData,scheduledTime,The time the object is scheduled to.,,,Events,dateTime,http://schema.org/PlanAction,http://schema.org/DateTime,,
http://schema.org/startDate,startDate,A,2,2,eventualsData,startDate,"The start date and time of the item (in <a href=""http://en.wikipedia.org/wiki/ISO_8601"">ISO 8601 date format</a>).",,,CalendarSeasonType,dateTime,"http://schema.org/CreativeWorkSeason, http://schema.org/CreativeWorkSeries, http://schema.org/DatedMoneySpecification, http://schema.org/Event, http://schema.org/Role","http://schema.org/Date, http://schema.org/DateTime",,
http://schema.org/startTime,startTime,A,2,2,eventualsData,startTime,"The startTime of something. For a reserved event or service (e.g. FoodEstablishmentReservation), the time that it is expected to start. For actions that span a period of time, when the action was performed. e.g. John wrote a book from <em>January</em> to December.<br/>Note that Event uses startDate/endDate instead of startTime/endTime, even when describing dates with times. This situation may be clarified in future revisions.",,,Action||ReservationAtARestaurant,dateTime,"http://schema.org/Action, http://schema.org/FoodEstablishmentReservation",http://schema.org/DateTime,,
http://schema.org/temporal,temporal,A,2,2,eventualsData,temporal,"The range of temporal applicability of a dataset, e.g. for a 2011 census dataset, the year 2011 (in ISO 8601 time interval format).",,,Dataset,dateTime,http://schema.org/Dataset,http://schema.org/DateTime,,
http://schema.org/temporalCoverage,temporalCoverage,A,2,2,eventualsData,temporalCoverage,"The temporalCoverage of a CreativeWork indicates the period that the content applies to, i.e. that it describes, either as a DateTime or as a textual string indicating a time period in <a href=""https://en.wikipedia.org/wiki/ISO_8601#Time_intervals"">ISO 8601 time interval format</a>. In the case of a Dataset it will typically indicate the relevant time period in a precise notation (e.g. for a 2011 census dataset, the year 2011 would be written ""2011/2012""). Other forms of content e.g. ScholarlyArticle, Book, TVSeries or TVEpisode may indicate their temporalCoverage in broader terms - textually or via well-known URL. Written works such as books may sometimes have precise temporal coverage too, e.g. a work set in 1939 - 1945 can be indicated in ISO 8601 interval format format via ""1939/1945"".",datasetTimeInterval||temporal,,ConceptualWork,dateTime,http://schema.org/CreativeWork,"http://schema.org/DateTime, http://schema.org/Text, http://schema.org/URL",,
http://schema.org/timeRequired,timeRequired,A,2,2,eventualsData,timeRequired,"Approximate or typical time it takes to work with or through this learning resource for the typical intended target audience, e.g. 'P30M', 'P1H25M'.",,,ConceptualWork,dateTime,http://schema.org/CreativeWork,http://schema.org/Duration,,
http://schema.org/totalTime,totalTime,A,2,2,eventualsData,totalTime,"The total time required to perform instructions or a direction (including time to prepare the supplies), in <a href=""http://en.wikipedia.org/wiki/ISO_8601"">ISO 8601 duration format</a>.",,,InstructionalWork,dateTime,"http://schema.org/HowTo, http://schema.org/HowToDirection",http://schema.org/Duration,,
http://schema.org/uploadDate,uploadDate,A,2,2,eventualsData,uploadDate,Date when this media object was uploaded to this site.,,,MediaObject,dateTime,http://schema.org/MediaObject,http://schema.org/Date,,
http://schema.org/validFor,validFor,A,2,2,eventualsData,validFor,The time validity of the permit.,,,Permit,dateTime,http://schema.org/Permit,http://schema.org/Duration,,
http://schema.org/validFrom,validFrom,A,2,2,eventualsData,validFrom,The date when the item becomes valid.,,,CommercialProposal,dateTime,"http://schema.org/Demand, http://schema.org/LocationFeatureSpecification, http://schema.org/MonetaryAmount, http://schema.org/Offer, http://schema.org/OpeningHoursSpecification, http://schema.org/Permit, http://schema.org/PriceSpecification",http://schema.org/DateTime,,
http://schema.org/validThrough,validThrough,A,2,2,eventualsData,validThrough,"The date after when the item is not valid. For example the end of an offer, salary period, or a period of opening hours.",,,CommercialProposal,dateTime,"http://schema.org/Demand, http://schema.org/JobPosting, http://schema.org/LocationFeatureSpecification, http://schema.org/MonetaryAmount, http://schema.org/Offer, http://schema.org/OpeningHoursSpecification, http://schema.org/PriceSpecification",http://schema.org/DateTime,,
http://schema.org/validUntil,validUntil,A,2,2,eventualsData,validUntil,The date when the item is no longer valid.,,,Permit,dateTime,http://schema.org/Permit,http://schema.org/Date,,
http://schema.org/vehicleModelDate,vehicleModelDate,A,2,2,eventualsData,vehicleModelDate,The release date of a vehicle model (often used to differentiate versions of the same make and model).,,,Automobile,dateTime,http://schema.org/Vehicle,http://schema.org/Date,,
http://schema.org/webCheckinTime,webCheckinTime,A,2,2,eventualsData,webCheckinTime,The time when a passenger can check into the flight online.,,,CommercialPassengerFlight,dateTime,http://schema.org/Flight,http://schema.org/DateTime,,
http://schema.org/workHours,workHours,A,2,2,eventualsData,workHours,"The typical working hours for this job (e.g. 1st shift, night shift, 8am-5pm).",,,JobListing,string,http://schema.org/JobPosting,http://schema.org/Text,,
http://schema.org/acceptedOffer,acceptedOffer,A,2,3,extrinsics,acceptedOffer,"The offer(s) -- e.g., product, quantity and price combinations -- included in the order.",,,Receipt,thing,http://schema.org/Order,http://schema.org/Offer,,
http://schema.org/acceptedPaymentMethod,acceptedPaymentMethod,A,2,3,extrinsics,acceptedPaymentMethod,The payment method(s) accepted by seller for this offer.,,,CommercialProposal,thing,"http://schema.org/Demand, http://schema.org/Offer","http://schema.org/LoanOrCredit, http://schema.org/PaymentMethod",,
http://schema.org/actionApplication,actionApplication,A,2,3,extrinsics,actionApplication,An application that can complete the request.,application,,DynamicIndexedInfoSource,thing,http://schema.org/EntryPoint,http://schema.org/SoftwareApplication,,
http://schema.org/addOn,addOn,A,2,3,extrinsics,addOn,An additional offer that can only be obtained in combination with the first base offer (e.g. supplements and extensions that are available for a surcharge).,,,Offer,thing,http://schema.org/Offer,http://schema.org/Offer,,
http://schema.org/appliesToPaymentMethod,appliesToPaymentMethod,A,2,3,extrinsics,appliesToPaymentMethod,The payment method(s) to which the payment charge specification applies.,,,Pricing,thing,http://schema.org/PaymentChargeSpecification,http://schema.org/PaymentMethod,,
http://schema.org/availability,availability,A,2,3,extrinsics,availability,"The availability of this item&#x2014;for example In stock, Out of stock, Pre-order, etc.",,,CommercialProposal,thing,"http://schema.org/Demand, http://schema.org/Offer",http://schema.org/ItemAvailability,,
http://schema.org/availableChannel,availableChannel,A,2,3,extrinsics,availableChannel,"A means of accessing the service (e.g. a phone bank, a web site, a location, etc.).",,,ServiceProduct,thing,http://schema.org/Service,http://schema.org/ServiceChannel,,
http://schema.org/availableDeliveryMethod,availableDeliveryMethod,A,2,3,extrinsics,availableDeliveryMethod,The delivery method(s) available for this offer.,,,CommercialProposal,thing,"http://schema.org/Demand, http://schema.org/Offer",http://schema.org/DeliveryMethod,,
